in s,C1 in V,C2 in V
6.21840E-02,7.127695E+00,8.633945E+00
6.21840E-02,7.264414E+00,8.790195E+00
6.22080E-02,7.127695E+00,8.633945E+00
6.22080E-02,7.274180E+00,8.790195E+00
6.22320E-02,7.117930E+00,8.643711E+00
6.22320E-02,7.274180E+00,8.790195E+00
6.22560E-02,7.117930E+00,8.653477E+00
6.22560E-02,7.264414E+00,8.799961E+00
6.22800E-02,7.117930E+00,8.663242E+00
6.22800E-02,7.254648E+00,8.799961E+00
6.23040E-02,7.127695E+00,8.663242E+00
6.23040E-02,7.254648E+00,8.819492E+00
6.23280E-02,7.117930E+00,8.663242E+00
6.23280E-02,7.254648E+00,8.829258E+00
6.23520E-02,7.117930E+00,8.682773E+00
6.23520E-02,7.254648E+00,8.829258E+00
6.23760E-02,7.108164E+00,8.682773E+00
6.23760E-02,7.254648E+00,8.839023E+00
6.24000E-02,7.108164E+00,8.682773E+00
6.24000E-02,7.254648E+00,8.839023E+00
6.24240E-02,7.108164E+00,8.702305E+00
6.24240E-02,7.254648E+00,8.839023E+00
6.24480E-02,7.108164E+00,8.702305E+00
6.24480E-02,7.244883E+00,8.858555E+00
6.24720E-02,7.098398E+00,8.702305E+00
6.24720E-02,7.244883E+00,8.858555E+00
6.24960E-02,7.098398E+00,8.702305E+00
6.24960E-02,7.254648E+00,8.858555E+00
6.25200E-02,7.108164E+00,8.712070E+00
6.25200E-02,7.254648E+00,8.868320E+00
6.25440E-02,7.108164E+00,8.721836E+00
6.25440E-02,7.244883E+00,8.868320E+00
6.25680E-02,7.088633E+00,8.721836E+00
6.25680E-02,7.244883E+00,8.868320E+00
6.25920E-02,7.088633E+00,8.741367E+00
6.25920E-02,7.235117E+00,8.878086E+00
6.26160E-02,7.098398E+00,8.741367E+00
6.26160E-02,7.235117E+00,8.887852E+00
6.26400E-02,7.098398E+00,8.741367E+00
6.26400E-02,7.235117E+00,8.887852E+00
6.26640E-02,7.098398E+00,8.741367E+00
6.26640E-02,7.235117E+00,8.907383E+00
6.26880E-02,7.098398E+00,8.760898E+00
6.26880E-02,7.235117E+00,8.907383E+00
6.27120E-02,7.098398E+00,8.751133E+00
6.27120E-02,7.235117E+00,8.907383E+00
6.27360E-02,7.098398E+00,8.751133E+00
6.27360E-02,7.235117E+00,8.907383E+00
6.27600E-02,7.088633E+00,8.780430E+00
6.27600E-02,7.235117E+00,8.917148E+00
6.27840E-02,7.088633E+00,8.780430E+00
6.27840E-02,7.235117E+00,8.926914E+00
6.28080E-02,7.098398E+00,8.790195E+00
6.28080E-02,7.225352E+00,8.936680E+00
6.28320E-02,7.088633E+00,8.799961E+00
6.28320E-02,7.225352E+00,8.946445E+00
6.28560E-02,7.088633E+00,8.799961E+00
6.28560E-02,7.225352E+00,8.946445E+00
6.28800E-02,7.098398E+00,8.790195E+00
6.28800E-02,7.225352E+00,8.936680E+00
6.29040E-02,7.098398E+00,8.790195E+00
6.29040E-02,7.225352E+00,8.965977E+00
6.29280E-02,7.098398E+00,8.809727E+00
6.29280E-02,7.235117E+00,8.965977E+00
6.29520E-02,7.088633E+00,8.809727E+00
6.29520E-02,7.235117E+00,8.956211E+00
6.29760E-02,7.088633E+00,8.809727E+00
6.29760E-02,7.225352E+00,8.965977E+00
6.30000E-02,7.088633E+00,8.819492E+00
6.30000E-02,7.225352E+00,8.965977E+00
6.30240E-02,7.078867E+00,8.819492E+00
6.30240E-02,7.225352E+00,8.975742E+00
6.30480E-02,7.078867E+00,8.839023E+00
6.30480E-02,7.225352E+00,8.985508E+00
6.30720E-02,7.088633E+00,8.839023E+00
6.30720E-02,7.225352E+00,8.985508E+00
6.30960E-02,7.088633E+00,8.839023E+00
6.30960E-02,7.225352E+00,8.985508E+00
6.31200E-02,7.078867E+00,8.848789E+00
6.31200E-02,7.225352E+00,8.985508E+00
6.31440E-02,7.078867E+00,8.848789E+00
6.31440E-02,7.225352E+00,8.985508E+00
6.31680E-02,7.078867E+00,8.848789E+00
6.31680E-02,7.235117E+00,8.995273E+00
6.31920E-02,7.078867E+00,8.848789E+00
6.31920E-02,7.235117E+00,8.995273E+00
6.32160E-02,7.078867E+00,8.858555E+00
6.32160E-02,7.225352E+00,9.005039E+00
6.32400E-02,7.078867E+00,8.878086E+00
6.32400E-02,7.235117E+00,9.005039E+00
6.32640E-02,7.078867E+00,8.878086E+00
6.32640E-02,7.235117E+00,9.005039E+00
6.32880E-02,7.069102E+00,8.868320E+00
6.32880E-02,7.225352E+00,9.005039E+00
6.33120E-02,7.069102E+00,8.868320E+00
6.33120E-02,7.225352E+00,9.005039E+00
6.33360E-02,7.078867E+00,8.878086E+00
6.33360E-02,7.225352E+00,9.014805E+00
6.33600E-02,7.078867E+00,8.887852E+00
6.33600E-02,7.225352E+00,9.024570E+00
6.33840E-02,7.069102E+00,8.887852E+00
6.33840E-02,7.215586E+00,9.034336E+00
6.34080E-02,7.069102E+00,8.887852E+00
6.34080E-02,7.215586E+00,9.044102E+00
6.34320E-02,7.069102E+00,8.887852E+00
6.34320E-02,7.215586E+00,9.044102E+00
6.34560E-02,7.059336E+00,8.887852E+00
6.34560E-02,7.205820E+00,9.044102E+00
6.34800E-02,7.059336E+00,8.897617E+00
6.34800E-02,7.205820E+00,9.044102E+00
6.35040E-02,7.059336E+00,8.897617E+00
6.35040E-02,7.205820E+00,9.044102E+00
6.35280E-02,7.059336E+00,8.897617E+00
6.35280E-02,7.205820E+00,9.044102E+00
6.35520E-02,7.059336E+00,8.897617E+00
6.35520E-02,7.205820E+00,9.044102E+00
6.35760E-02,7.059336E+00,8.897617E+00
6.35760E-02,7.196055E+00,9.044102E+00
6.36000E-02,7.059336E+00,8.897617E+00
6.36000E-02,7.196055E+00,9.053867E+00
6.36240E-02,7.059336E+00,8.897617E+00
6.36240E-02,7.196055E+00,9.053867E+00
6.36480E-02,7.059336E+00,8.917148E+00
6.36480E-02,7.196055E+00,9.063633E+00
6.36720E-02,7.059336E+00,8.917148E+00
6.36720E-02,7.196055E+00,9.063633E+00
6.36960E-02,7.039805E+00,8.907383E+00
6.36960E-02,7.186289E+00,9.073398E+00
6.37200E-02,7.039805E+00,8.907383E+00
6.37200E-02,7.186289E+00,9.073398E+00
6.37440E-02,7.039805E+00,8.917148E+00
6.37440E-02,7.196055E+00,9.073398E+00
6.37680E-02,7.039805E+00,8.926914E+00
6.37680E-02,7.196055E+00,9.083164E+00
6.37920E-02,7.039805E+00,8.926914E+00
6.37920E-02,7.186289E+00,9.083164E+00
6.38160E-02,7.039805E+00,8.926914E+00
6.38160E-02,7.186289E+00,9.083164E+00
6.38400E-02,7.010508E+00,8.926914E+00
6.38400E-02,7.186289E+00,9.073398E+00
6.38640E-02,7.010508E+00,8.917148E+00
6.38640E-02,7.186289E+00,9.083164E+00
6.38880E-02,7.030039E+00,8.917148E+00
6.38880E-02,7.186289E+00,9.083164E+00
6.39120E-02,7.030039E+00,8.917148E+00
6.39120E-02,7.186289E+00,9.073398E+00
6.39360E-02,7.030039E+00,8.917148E+00
6.39360E-02,7.186289E+00,9.083164E+00
6.39600E-02,7.020273E+00,8.926914E+00
6.39600E-02,7.176523E+00,9.083164E+00
6.39840E-02,7.020273E+00,8.926914E+00
6.39840E-02,7.176523E+00,9.083164E+00
6.40080E-02,7.020273E+00,8.926914E+00
6.40080E-02,7.166758E+00,9.092930E+00
6.40320E-02,7.020273E+00,8.936680E+00
6.40320E-02,7.166758E+00,9.092930E+00
6.40560E-02,7.010508E+00,8.936680E+00
6.40560E-02,7.166758E+00,9.083164E+00
6.40800E-02,7.010508E+00,8.936680E+00
6.40800E-02,7.166758E+00,9.092930E+00
6.41040E-02,7.000742E+00,8.936680E+00
6.41040E-02,7.166758E+00,9.092930E+00
6.41280E-02,7.000742E+00,8.946445E+00
6.41280E-02,7.166758E+00,9.092930E+00
6.41520E-02,7.000742E+00,8.946445E+00
6.41520E-02,7.166758E+00,9.092930E+00
6.41760E-02,7.000742E+00,8.946445E+00
6.41760E-02,7.156992E+00,9.102695E+00
6.42000E-02,7.000742E+00,8.946445E+00
6.42000E-02,7.156992E+00,9.102695E+00
6.42240E-02,7.000742E+00,8.956211E+00
6.42240E-02,7.156992E+00,9.102695E+00
6.42480E-02,6.990977E+00,8.956211E+00
6.42480E-02,7.147227E+00,9.092930E+00
6.42720E-02,6.990977E+00,8.946445E+00
6.42720E-02,7.147227E+00,9.102695E+00
6.42960E-02,6.981211E+00,8.946445E+00
6.42960E-02,7.156992E+00,9.102695E+00
6.43200E-02,6.961680E+00,8.936680E+00
6.43200E-02,7.156992E+00,9.102695E+00
6.43440E-02,6.961680E+00,8.936680E+00
6.43440E-02,7.156992E+00,9.102695E+00
6.43680E-02,6.961680E+00,8.936680E+00
6.43680E-02,7.156992E+00,9.112461E+00
6.43920E-02,6.961680E+00,8.799961E+00
6.43920E-02,7.156992E+00,9.112461E+00
6.44160E-02,6.981211E+00,8.780430E+00
6.44160E-02,7.156992E+00,9.200352E+00
6.44400E-02,6.971445E+00,8.780430E+00
6.44400E-02,7.137461E+00,9.200352E+00
6.44640E-02,6.951914E+00,8.819492E+00
6.44640E-02,7.147227E+00,9.258945E+00
6.44880E-02,6.932383E+00,8.819492E+00
6.44880E-02,7.156992E+00,9.258945E+00
6.45120E-02,6.932383E+00,8.809727E+00
6.45120E-02,7.156992E+00,9.112461E+00
6.45360E-02,6.942148E+00,8.770664E+00
6.45360E-02,7.147227E+00,9.102695E+00
6.45600E-02,6.942148E+00,8.702305E+00
6.45600E-02,7.156992E+00,9.102695E+00
6.45840E-02,6.951914E+00,8.643711E+00
6.45840E-02,7.156992E+00,9.102695E+00
6.46080E-02,6.932383E+00,8.643711E+00
6.46080E-02,7.147227E+00,9.112461E+00
6.46320E-02,6.932383E+00,8.096836E+00
6.46320E-02,7.147227E+00,9.112461E+00
6.46560E-02,6.932383E+00,8.096836E+00
6.46560E-02,7.127695E+00,8.926914E+00
6.46800E-02,6.951914E+00,8.126133E+00
6.46800E-02,7.117930E+00,8.663242E+00
6.47040E-02,6.951914E+00,8.253086E+00
6.47040E-02,7.117930E+00,8.663242E+00
6.47280E-02,6.951914E+00,8.135898E+00
6.47280E-02,7.117930E+00,8.751133E+00
6.47520E-02,6.942148E+00,8.135898E+00
6.47520E-02,7.108164E+00,8.751133E+00
6.47760E-02,6.942148E+00,7.969883E+00
6.47760E-02,7.108164E+00,8.741367E+00
6.48000E-02,6.951914E+00,7.969883E+00
6.48000E-02,7.108164E+00,8.741367E+00
6.48240E-02,6.951914E+00,8.233555E+00
6.48240E-02,7.098398E+00,8.614414E+00
6.48480E-02,6.942148E+00,8.233555E+00
6.48480E-02,7.108164E+00,8.741367E+00
6.48720E-02,6.932383E+00,8.253086E+00
6.48720E-02,7.108164E+00,8.799961E+00
6.48960E-02,6.932383E+00,8.253086E+00
6.48960E-02,7.108164E+00,8.799961E+00
6.49200E-02,6.922617E+00,8.331211E+00
6.49200E-02,7.108164E+00,8.614414E+00
6.49440E-02,6.922617E+00,8.340977E+00
6.49440E-02,7.088633E+00,8.985508E+00
6.49680E-02,6.922617E+00,8.497227E+00
6.49680E-02,7.098398E+00,9.034336E+00
6.49920E-02,6.922617E+00,8.243320E+00
6.49920E-02,7.108164E+00,9.034336E+00
6.50160E-02,6.922617E+00,8.165195E+00
6.50160E-02,7.108164E+00,8.751133E+00
6.50400E-02,6.903086E+00,8.135898E+00
6.50400E-02,7.108164E+00,8.438633E+00
6.50640E-02,6.903086E+00,8.135898E+00
6.50640E-02,7.098398E+00,8.477695E+00
6.50880E-02,6.903086E+00,8.233555E+00
6.50880E-02,7.098398E+00,8.526523E+00
6.51120E-02,6.893320E+00,8.272617E+00
6.51120E-02,7.088633E+00,8.546055E+00
6.51360E-02,6.893320E+00,8.311680E+00
6.51360E-02,7.088633E+00,8.546055E+00
6.51600E-02,6.903086E+00,8.311680E+00
6.51600E-02,7.098398E+00,8.546055E+00
6.51840E-02,6.883555E+00,8.311680E+00
6.51840E-02,7.098398E+00,8.614414E+00
6.52080E-02,6.883555E+00,8.419102E+00
6.52080E-02,7.088633E+00,8.633945E+00
6.52320E-02,6.883555E+00,8.409336E+00
6.52320E-02,7.098398E+00,8.653477E+00
6.52560E-02,6.873789E+00,8.389805E+00
6.52560E-02,7.098398E+00,8.653477E+00
6.52800E-02,6.873789E+00,8.389805E+00
6.52800E-02,7.117930E+00,8.585117E+00
6.53040E-02,6.873789E+00,8.399570E+00
6.53040E-02,7.117930E+00,8.624180E+00
6.53280E-02,6.864023E+00,8.419102E+00
6.53280E-02,7.088633E+00,8.663242E+00
6.53520E-02,6.864023E+00,8.380039E+00
6.53520E-02,7.088633E+00,8.663242E+00
6.53760E-02,6.864023E+00,8.370273E+00
6.53760E-02,7.088633E+00,8.585117E+00
6.54000E-02,6.864023E+00,8.370273E+00
6.54000E-02,7.088633E+00,8.585117E+00
6.54240E-02,6.873789E+00,8.389805E+00
6.54240E-02,7.098398E+00,8.624180E+00
6.54480E-02,6.844492E+00,8.428867E+00
6.54480E-02,7.098398E+00,8.624180E+00
6.54720E-02,6.844492E+00,8.448398E+00
6.54720E-02,7.098398E+00,8.624180E+00
6.54960E-02,6.854258E+00,8.389805E+00
6.54960E-02,7.108164E+00,8.624180E+00
6.55200E-02,6.864023E+00,8.389805E+00
6.55200E-02,7.108164E+00,8.614414E+00
6.55440E-02,6.873789E+00,8.389805E+00
6.55440E-02,7.098398E+00,8.594883E+00
6.55680E-02,6.864023E+00,8.419102E+00
6.55680E-02,7.078867E+00,8.643711E+00
6.55920E-02,6.864023E+00,8.458164E+00
6.55920E-02,7.078867E+00,8.663242E+00
6.56160E-02,6.883555E+00,8.428867E+00
6.56160E-02,7.059336E+00,8.663242E+00
6.56400E-02,6.864023E+00,8.419102E+00
6.56400E-02,7.069102E+00,8.643711E+00
6.56640E-02,6.864023E+00,8.389805E+00
6.56640E-02,7.078867E+00,8.575352E+00
6.56880E-02,6.864023E+00,8.389805E+00
6.56880E-02,7.078867E+00,8.585117E+00
6.57120E-02,6.864023E+00,8.419102E+00
6.57120E-02,7.059336E+00,8.614414E+00
6.57360E-02,6.854258E+00,8.448398E+00
6.57360E-02,7.059336E+00,8.614414E+00
6.57600E-02,6.854258E+00,8.448398E+00
6.57600E-02,7.059336E+00,8.614414E+00
6.57840E-02,6.864023E+00,8.448398E+00
6.57840E-02,7.059336E+00,8.614414E+00
6.58080E-02,6.864023E+00,8.448398E+00
6.58080E-02,7.059336E+00,8.624180E+00
6.58320E-02,6.873789E+00,8.458164E+00
6.58320E-02,7.059336E+00,8.643711E+00
6.58560E-02,6.873789E+00,8.458164E+00
6.58560E-02,7.039805E+00,8.653477E+00
6.58800E-02,6.854258E+00,8.487461E+00
6.58800E-02,7.030039E+00,8.673008E+00
6.59040E-02,6.854258E+00,8.467930E+00
6.59040E-02,7.030039E+00,8.673008E+00
6.59280E-02,6.864023E+00,8.448398E+00
6.59280E-02,7.030039E+00,8.643711E+00
6.59520E-02,6.864023E+00,8.428867E+00
6.59520E-02,7.020273E+00,8.604648E+00
6.59760E-02,6.873789E+00,8.428867E+00
6.59760E-02,7.020273E+00,8.614414E+00
6.60000E-02,6.873789E+00,8.428867E+00
6.60000E-02,7.020273E+00,8.614414E+00
6.60240E-02,6.873789E+00,8.448398E+00
6.60240E-02,7.020273E+00,8.643711E+00
6.60480E-02,6.864023E+00,8.448398E+00
6.60480E-02,7.020273E+00,8.643711E+00
6.60720E-02,6.864023E+00,8.419102E+00
6.60720E-02,7.020273E+00,8.633945E+00
6.60960E-02,6.864023E+00,8.409336E+00
6.60960E-02,7.010508E+00,8.614414E+00
6.61200E-02,6.864023E+00,8.389805E+00
6.61200E-02,7.010508E+00,8.585117E+00
6.61440E-02,6.854258E+00,8.389805E+00
6.61440E-02,7.010508E+00,8.555820E+00
6.61680E-02,6.854258E+00,8.399570E+00
6.61680E-02,7.010508E+00,8.585117E+00
6.61920E-02,6.873789E+00,8.389805E+00
6.61920E-02,7.010508E+00,8.585117E+00
6.62160E-02,6.873789E+00,8.389805E+00
6.62160E-02,7.010508E+00,8.594883E+00
6.62400E-02,6.873789E+00,8.389805E+00
6.62400E-02,7.010508E+00,8.594883E+00
6.62640E-02,6.864023E+00,8.389805E+00
6.62640E-02,7.010508E+00,8.575352E+00
6.62880E-02,6.864023E+00,8.389805E+00
6.62880E-02,7.010508E+00,8.565586E+00
6.63120E-02,6.873789E+00,8.389805E+00
6.63120E-02,7.010508E+00,8.565586E+00
6.63360E-02,6.873789E+00,8.380039E+00
6.63360E-02,7.010508E+00,8.555820E+00
6.63600E-02,6.864023E+00,8.360508E+00
6.63600E-02,7.010508E+00,8.536289E+00
6.63840E-02,6.864023E+00,8.360508E+00
6.63840E-02,7.010508E+00,8.516758E+00
6.64080E-02,6.864023E+00,8.370273E+00
6.64080E-02,7.020273E+00,8.546055E+00
6.64320E-02,6.854258E+00,8.380039E+00
6.64320E-02,7.020273E+00,8.555820E+00
6.64560E-02,6.854258E+00,8.360508E+00
6.64560E-02,7.010508E+00,8.555820E+00
6.64800E-02,6.854258E+00,8.360508E+00
6.64800E-02,7.010508E+00,8.546055E+00
6.65040E-02,6.864023E+00,8.370273E+00
6.65040E-02,7.000742E+00,8.546055E+00
6.65280E-02,6.864023E+00,8.370273E+00
6.65280E-02,7.010508E+00,8.555820E+00
6.65520E-02,6.854258E+00,8.311680E+00
6.65520E-02,7.010508E+00,8.555820E+00
6.65760E-02,6.854258E+00,8.311680E+00
6.65760E-02,7.000742E+00,8.516758E+00
6.66000E-02,6.854258E+00,8.301914E+00
6.66000E-02,7.000742E+00,8.506992E+00
6.66240E-02,6.854258E+00,8.301914E+00
6.66240E-02,7.000742E+00,8.506992E+00
6.66480E-02,6.854258E+00,8.272617E+00
6.66480E-02,7.000742E+00,8.477695E+00
6.66720E-02,6.854258E+00,8.272617E+00
6.66720E-02,7.000742E+00,8.477695E+00
6.66960E-02,6.854258E+00,8.262852E+00
6.66960E-02,7.010508E+00,8.477695E+00
6.67200E-02,6.854258E+00,8.262852E+00
6.67200E-02,7.010508E+00,8.448398E+00
6.67440E-02,6.854258E+00,8.282383E+00
6.67440E-02,7.000742E+00,8.467930E+00
6.67680E-02,6.854258E+00,8.301914E+00
6.67680E-02,7.000742E+00,8.477695E+00
6.67920E-02,6.844492E+00,8.282383E+00
6.67920E-02,7.000742E+00,8.477695E+00
6.68160E-02,6.844492E+00,8.282383E+00
6.68160E-02,7.000742E+00,8.467930E+00
6.68400E-02,6.854258E+00,8.311680E+00
6.68400E-02,7.000742E+00,8.516758E+00
6.68640E-02,6.844492E+00,8.311680E+00
6.68640E-02,6.990977E+00,8.546055E+00
6.68880E-02,6.844492E+00,8.311680E+00
6.68880E-02,6.990977E+00,8.546055E+00
6.69120E-02,6.844492E+00,8.253086E+00
6.69120E-02,7.000742E+00,8.497227E+00
6.69360E-02,6.844492E+00,8.253086E+00
6.69360E-02,7.000742E+00,8.497227E+00
6.69600E-02,6.844492E+00,8.272617E+00
6.69600E-02,6.990977E+00,8.477695E+00
6.69840E-02,6.844492E+00,8.262852E+00
6.69840E-02,7.000742E+00,8.477695E+00
6.70080E-02,6.844492E+00,8.233555E+00
6.70080E-02,7.000742E+00,8.467930E+00
6.70320E-02,6.844492E+00,8.194492E+00
6.70320E-02,6.981211E+00,8.389805E+00
6.70560E-02,6.844492E+00,8.194492E+00
6.70560E-02,6.990977E+00,8.380039E+00
6.70800E-02,6.844492E+00,8.174961E+00
6.70800E-02,6.990977E+00,8.370273E+00
6.71040E-02,6.834727E+00,8.174961E+00
6.71040E-02,6.990977E+00,8.380039E+00
6.71280E-02,6.834727E+00,8.204258E+00
6.71280E-02,6.990977E+00,8.380039E+00
6.71520E-02,6.834727E+00,8.204258E+00
6.71520E-02,6.990977E+00,8.380039E+00
6.71760E-02,6.834727E+00,8.194492E+00
6.71760E-02,6.990977E+00,8.380039E+00
6.72000E-02,6.834727E+00,8.194492E+00
6.72000E-02,6.990977E+00,8.370273E+00
6.72240E-02,6.824961E+00,8.204258E+00
6.72240E-02,7.000742E+00,8.380039E+00
6.72480E-02,6.824961E+00,8.174961E+00
6.72480E-02,7.000742E+00,8.380039E+00
6.72720E-02,6.824961E+00,8.174961E+00
6.72720E-02,6.981211E+00,8.340977E+00
6.72960E-02,6.815195E+00,8.165195E+00
6.72960E-02,7.000742E+00,8.340977E+00
6.73200E-02,6.815195E+00,8.165195E+00
6.73200E-02,7.000742E+00,8.340977E+00
6.73440E-02,6.815195E+00,8.174961E+00
6.73440E-02,6.981211E+00,8.370273E+00
6.73680E-02,6.795664E+00,8.174961E+00
6.73680E-02,7.000742E+00,8.370273E+00
6.73920E-02,6.795664E+00,8.165195E+00
6.73920E-02,7.000742E+00,8.370273E+00
6.74160E-02,6.795664E+00,8.165195E+00
6.74160E-02,6.990977E+00,8.340977E+00
6.74400E-02,6.795664E+00,8.155430E+00
6.74400E-02,6.990977E+00,8.340977E+00
6.74640E-02,6.805430E+00,8.155430E+00
6.74640E-02,7.000742E+00,8.321445E+00
6.74880E-02,6.805430E+00,8.145664E+00
6.74880E-02,7.010508E+00,8.321445E+00
6.75120E-02,6.805430E+00,8.145664E+00
6.75120E-02,7.010508E+00,8.370273E+00
6.75360E-02,6.805430E+00,8.165195E+00
6.75360E-02,6.990977E+00,8.370273E+00
6.75600E-02,6.805430E+00,8.165195E+00
6.75600E-02,6.990977E+00,8.331211E+00
6.75840E-02,6.805430E+00,8.145664E+00
6.75840E-02,6.981211E+00,8.331211E+00
6.76080E-02,6.805430E+00,8.135898E+00
6.76080E-02,6.981211E+00,8.301914E+00
6.76320E-02,6.805430E+00,8.126133E+00
6.76320E-02,6.981211E+00,8.292148E+00
6.76560E-02,6.795664E+00,8.087070E+00
6.76560E-02,6.981211E+00,8.282383E+00
6.76800E-02,6.795664E+00,8.067539E+00
6.76800E-02,6.990977E+00,8.262852E+00
6.77040E-02,6.795664E+00,8.057773E+00
6.77040E-02,6.990977E+00,8.262852E+00
6.77280E-02,6.805430E+00,8.057773E+00
6.77280E-02,6.981211E+00,8.253086E+00
6.77520E-02,6.795664E+00,8.087070E+00
6.77520E-02,6.981211E+00,8.292148E+00
6.77760E-02,6.795664E+00,8.106602E+00
6.77760E-02,6.981211E+00,8.292148E+00
6.78000E-02,6.805430E+00,8.077305E+00
6.78000E-02,6.990977E+00,8.262852E+00
6.78240E-02,6.785898E+00,8.077305E+00
6.78240E-02,6.990977E+00,8.262852E+00
6.78480E-02,6.785898E+00,8.067539E+00
6.78480E-02,6.990977E+00,8.262852E+00
6.78720E-02,6.805430E+00,8.057773E+00
6.78720E-02,6.981211E+00,8.243320E+00
6.78960E-02,6.805430E+00,8.057773E+00
6.78960E-02,6.971445E+00,8.253086E+00
6.79200E-02,6.795664E+00,8.087070E+00
6.79200E-02,6.971445E+00,8.272617E+00
6.79440E-02,6.795664E+00,8.057773E+00
6.79440E-02,6.971445E+00,8.272617E+00
6.79680E-02,6.805430E+00,8.057773E+00
6.79680E-02,6.971445E+00,8.223789E+00
6.79920E-02,6.805430E+00,8.057773E+00
6.79920E-02,6.971445E+00,8.223789E+00
6.80160E-02,6.805430E+00,8.028477E+00
6.80160E-02,6.971445E+00,8.214023E+00
6.80400E-02,6.795664E+00,8.028477E+00
6.80400E-02,6.971445E+00,8.214023E+00
6.80640E-02,6.795664E+00,8.057773E+00
6.80640E-02,6.961680E+00,8.214023E+00
6.80880E-02,6.795664E+00,8.057773E+00
6.80880E-02,6.961680E+00,8.214023E+00
6.81120E-02,6.805430E+00,8.067539E+00
6.81120E-02,6.961680E+00,8.233555E+00
6.81360E-02,6.795664E+00,8.057773E+00
6.81360E-02,6.971445E+00,8.233555E+00
6.81600E-02,6.785898E+00,8.028477E+00
6.81600E-02,6.971445E+00,8.214023E+00
6.81840E-02,6.776133E+00,8.018711E+00
6.81840E-02,6.971445E+00,8.204258E+00
6.82080E-02,6.776133E+00,8.008945E+00
6.82080E-02,6.971445E+00,8.174961E+00
6.82320E-02,6.785898E+00,8.008945E+00
6.82320E-02,6.961680E+00,8.184727E+00
6.82560E-02,6.785898E+00,8.018711E+00
6.82560E-02,6.951914E+00,8.184727E+00
6.82800E-02,6.776133E+00,8.018711E+00
6.82800E-02,6.951914E+00,8.184727E+00
6.83040E-02,6.766367E+00,8.008945E+00
6.83040E-02,6.951914E+00,8.184727E+00
6.83280E-02,6.766367E+00,8.008945E+00
6.83280E-02,6.951914E+00,8.184727E+00
6.83520E-02,6.785898E+00,8.018711E+00
6.83520E-02,6.951914E+00,8.184727E+00
6.83760E-02,6.776133E+00,8.018711E+00
6.83760E-02,6.942148E+00,8.184727E+00
6.84000E-02,6.776133E+00,8.018711E+00
6.84000E-02,6.942148E+00,8.184727E+00
6.84240E-02,6.785898E+00,8.018711E+00
6.84240E-02,6.942148E+00,8.223789E+00
6.84480E-02,6.776133E+00,8.018711E+00
6.84480E-02,6.942148E+00,8.223789E+00
6.84720E-02,6.776133E+00,7.999180E+00
6.84720E-02,6.942148E+00,8.155430E+00
6.84960E-02,6.776133E+00,7.999180E+00
6.84960E-02,6.932383E+00,8.174961E+00
6.85200E-02,6.776133E+00,7.979648E+00
6.85200E-02,6.942148E+00,8.204258E+00
6.85440E-02,6.766367E+00,7.969883E+00
6.85440E-02,6.942148E+00,8.243320E+00
6.85680E-02,6.766367E+00,7.969883E+00
6.85680E-02,6.932383E+00,8.243320E+00
6.85920E-02,6.776133E+00,7.979648E+00
6.85920E-02,6.932383E+00,8.262852E+00
6.86160E-02,6.776133E+00,8.028477E+00
6.86160E-02,6.932383E+00,8.262852E+00
6.86400E-02,6.776133E+00,8.028477E+00
6.86400E-02,6.932383E+00,8.262852E+00
6.86640E-02,6.776133E+00,8.028477E+00
6.86640E-02,6.932383E+00,8.253086E+00
6.86880E-02,6.776133E+00,7.999180E+00
6.86880E-02,6.922617E+00,8.253086E+00
6.87120E-02,6.776133E+00,7.999180E+00
6.87120E-02,6.922617E+00,8.253086E+00
6.87360E-02,6.776133E+00,8.018711E+00
6.87360E-02,6.912852E+00,8.272617E+00
6.87600E-02,6.776133E+00,8.077305E+00
6.87600E-02,6.912852E+00,8.409336E+00
6.87840E-02,6.756602E+00,8.135898E+00
6.87840E-02,6.912852E+00,8.438633E+00
6.88080E-02,6.756602E+00,8.165195E+00
6.88080E-02,6.912852E+00,8.438633E+00
6.88320E-02,6.776133E+00,8.165195E+00
6.88320E-02,6.912852E+00,8.643711E+00
6.88560E-02,6.766367E+00,8.155430E+00
6.88560E-02,6.912852E+00,8.643711E+00
6.88800E-02,6.766367E+00,8.057773E+00
6.88800E-02,6.903086E+00,8.477695E+00
6.89040E-02,6.756602E+00,7.735508E+00
6.89040E-02,6.903086E+00,8.477695E+00
6.89280E-02,6.756602E+00,7.735508E+00
6.89280E-02,6.912852E+00,8.506992E+00
6.89520E-02,6.776133E+00,8.135898E+00
6.89520E-02,6.912852E+00,8.506992E+00
6.89760E-02,6.766367E+00,8.126133E+00
6.89760E-02,6.912852E+00,8.477695E+00
6.90000E-02,6.756602E+00,8.126133E+00
6.90000E-02,6.912852E+00,8.526523E+00
6.90240E-02,6.756602E+00,8.135898E+00
6.90240E-02,6.912852E+00,8.526523E+00
6.90480E-02,6.766367E+00,8.096836E+00
6.90480E-02,6.912852E+00,8.497227E+00
6.90720E-02,6.766367E+00,8.077305E+00
6.90720E-02,6.903086E+00,8.370273E+00
6.90960E-02,6.756602E+00,8.077305E+00
6.90960E-02,6.903086E+00,8.399570E+00
6.91200E-02,6.756602E+00,8.106602E+00
6.91200E-02,6.903086E+00,8.448398E+00
6.91440E-02,6.756602E+00,8.077305E+00
6.91440E-02,6.903086E+00,8.477695E+00
