in s,C1 in V
2.1077580E-01,1.27598E+01
2.1078504E-01,1.27207E+01
2.1079428E-01,1.27793E+01
2.1080352E-01,1.27988E+01
2.1081276E-01,1.28379E+01
2.1082200E-01,1.27598E+01
2.1083124E-01,1.28379E+01
2.1084048E-01,1.27598E+01
2.1084972E-01,1.27207E+01
2.1085896E-01,1.27988E+01
2.1086820E-01,1.28379E+01
2.1087744E-01,1.27793E+01
2.1088668E-01,1.27598E+01
2.1089592E-01,1.27598E+01
2.1090516E-01,1.27988E+01
2.1091440E-01,1.27988E+01
2.1092364E-01,1.27598E+01
2.1093288E-01,1.27793E+01
2.1094212E-01,1.28574E+01
2.1095136E-01,1.27598E+01
2.1096060E-01,1.27793E+01
2.1096984E-01,1.27598E+01
2.1097908E-01,1.27988E+01
2.1098832E-01,1.27988E+01
2.1099756E-01,1.27988E+01
2.1100680E-01,1.27402E+01
2.1101604E-01,1.27988E+01
2.1102528E-01,1.28574E+01
2.1103452E-01,1.28184E+01
2.1104376E-01,1.27402E+01
2.1105300E-01,1.27598E+01
2.1106224E-01,1.27988E+01
2.1107148E-01,1.27402E+01
2.1108072E-01,1.28379E+01
2.1108996E-01,1.27793E+01
2.1109920E-01,1.28184E+01
2.1110844E-01,1.28184E+01
2.1111768E-01,1.27793E+01
2.1112692E-01,1.28184E+01
2.1113616E-01,1.27793E+01
2.1114540E-01,1.28379E+01
2.1115464E-01,1.28184E+01
2.1116388E-01,1.28379E+01
2.1117312E-01,1.27793E+01
2.1118236E-01,1.28184E+01
2.1119160E-01,1.27402E+01
2.1120084E-01,1.27598E+01
2.1121008E-01,1.27988E+01
2.1121932E-01,1.28184E+01
2.1122856E-01,1.27598E+01
2.1123780E-01,1.27598E+01
2.1124704E-01,1.27988E+01
2.1125628E-01,1.28184E+01
2.1126552E-01,1.28379E+01
2.1127476E-01,1.27988E+01
2.1128400E-01,1.27793E+01
2.1129324E-01,1.27598E+01
2.1130248E-01,1.27793E+01
2.1131172E-01,1.27402E+01
2.1132096E-01,1.27988E+01
2.1133020E-01,1.27988E+01
2.1133944E-01,1.27988E+01
2.1134868E-01,1.27988E+01
2.1135792E-01,1.27988E+01
2.1136716E-01,1.28379E+01
2.1137640E-01,1.27988E+01
2.1138564E-01,1.27793E+01
2.1139488E-01,1.28379E+01
2.1140412E-01,1.27402E+01
2.1141336E-01,1.27598E+01
2.1142260E-01,1.28574E+01
2.1143184E-01,1.27793E+01
2.1144108E-01,1.28184E+01
2.1145032E-01,1.28379E+01
2.1145956E-01,1.28379E+01
2.1146880E-01,1.27988E+01
2.1147804E-01,1.27793E+01
2.1148728E-01,1.28184E+01
2.1149652E-01,1.27793E+01
2.1150576E-01,1.27988E+01
2.1151500E-01,1.28184E+01
2.1152424E-01,1.27207E+01
2.1153348E-01,1.27598E+01
2.1154272E-01,1.27988E+01
2.1155196E-01,1.27988E+01
2.1156120E-01,1.27793E+01
2.1157044E-01,1.27793E+01
2.1157968E-01,1.27988E+01
2.1158892E-01,1.28379E+01
2.1159816E-01,1.27793E+01
2.1160740E-01,1.28379E+01
2.1161664E-01,1.28184E+01
2.1162588E-01,1.28965E+01
2.1163512E-01,1.27793E+01
2.1164436E-01,1.28379E+01
2.1165360E-01,1.27988E+01
2.1166284E-01,1.27988E+01
2.1167208E-01,1.27598E+01
2.1168132E-01,1.27402E+01
2.1169056E-01,1.27402E+01
2.1169980E-01,1.27793E+01
2.1170904E-01,1.27793E+01
2.1171828E-01,1.28184E+01
2.1172752E-01,1.28379E+01
2.1173676E-01,1.27988E+01
2.1174600E-01,1.27988E+01
2.1175524E-01,1.28574E+01
2.1176448E-01,1.28379E+01
2.1177372E-01,1.28379E+01
2.1178296E-01,1.28184E+01
2.1179220E-01,1.28379E+01
2.1180144E-01,1.28184E+01
2.1181068E-01,1.28184E+01
2.1181992E-01,1.28379E+01
2.1182916E-01,1.28379E+01
2.1183840E-01,1.27988E+01
2.1184764E-01,1.28184E+01
2.1185688E-01,1.27793E+01
2.1186612E-01,1.27598E+01
2.1187536E-01,1.27793E+01
2.1188460E-01,1.28379E+01
2.1189384E-01,1.27402E+01
2.1190308E-01,1.28379E+01
2.1191232E-01,1.28574E+01
2.1192156E-01,1.28184E+01
2.1193080E-01,1.27988E+01
2.1194004E-01,1.28574E+01
2.1194928E-01,1.27988E+01
2.1195852E-01,1.27402E+01
2.1196776E-01,1.27793E+01
2.1197700E-01,1.27598E+01
2.1198624E-01,1.28184E+01
2.1199548E-01,1.28965E+01
2.1200472E-01,1.28379E+01
2.1201396E-01,1.28379E+01
2.1202320E-01,1.28574E+01
2.1203244E-01,1.27988E+01
2.1204168E-01,1.27598E+01
2.1205092E-01,1.28965E+01
2.1206016E-01,1.27988E+01
2.1206940E-01,1.27402E+01
2.1207864E-01,1.28574E+01
2.1208788E-01,1.27988E+01
2.1209712E-01,1.28574E+01
2.1210636E-01,1.27988E+01
2.1211560E-01,1.28574E+01
2.1212484E-01,1.27988E+01
2.1213408E-01,1.28574E+01
2.1214332E-01,1.27598E+01
2.1215256E-01,1.28379E+01
2.1216180E-01,1.28379E+01
2.1217104E-01,1.28770E+01
2.1218028E-01,1.27988E+01
2.1218952E-01,1.28184E+01
2.1219876E-01,1.27598E+01
2.1220800E-01,1.28574E+01
2.1221724E-01,1.28574E+01
2.1222648E-01,1.28184E+01
2.1223572E-01,1.28574E+01
2.1224496E-01,1.27988E+01
2.1225420E-01,1.28574E+01
2.1226344E-01,1.28574E+01
2.1227268E-01,1.27793E+01
2.1228192E-01,1.28184E+01
2.1229116E-01,1.27988E+01
2.1230040E-01,1.28184E+01
2.1230964E-01,1.28379E+01
2.1231888E-01,1.28574E+01
2.1232812E-01,1.28379E+01
2.1233736E-01,1.28574E+01
2.1234660E-01,1.27988E+01
2.1235584E-01,1.28379E+01
2.1236508E-01,1.28184E+01
2.1237432E-01,1.28574E+01
2.1238356E-01,1.27793E+01
2.1239280E-01,1.27988E+01
2.1240204E-01,1.28574E+01
2.1241128E-01,1.27598E+01
2.1242052E-01,1.28770E+01
2.1242976E-01,1.27793E+01
2.1243900E-01,1.27793E+01
2.1244824E-01,1.27793E+01
2.1245748E-01,1.27988E+01
2.1246672E-01,1.28965E+01
2.1247596E-01,1.27207E+01
2.1248520E-01,1.28184E+01
2.1249444E-01,1.28770E+01
2.1250368E-01,1.27598E+01
2.1251292E-01,1.28379E+01
2.1252216E-01,1.28379E+01
2.1253140E-01,1.28574E+01
2.1254064E-01,1.27793E+01
2.1254988E-01,1.28379E+01
2.1255912E-01,1.28184E+01
2.1256836E-01,1.27793E+01
2.1257760E-01,1.28770E+01
2.1258684E-01,1.28379E+01
2.1259608E-01,1.28184E+01
2.1260532E-01,1.28770E+01
2.1261456E-01,1.28770E+01
2.1262380E-01,1.28184E+01
2.1263304E-01,1.28184E+01
2.1264228E-01,1.28379E+01
2.1265152E-01,1.27988E+01
2.1266076E-01,1.28184E+01
2.1267000E-01,1.28379E+01
2.1267924E-01,1.28379E+01
2.1268848E-01,1.28184E+01
2.1269772E-01,1.27988E+01
2.1270696E-01,1.28574E+01
2.1271620E-01,1.27988E+01
2.1272544E-01,1.28184E+01
2.1273468E-01,1.28184E+01
2.1274392E-01,1.27598E+01
2.1275316E-01,1.28574E+01
2.1276240E-01,1.28574E+01
2.1277164E-01,1.27988E+01
2.1278088E-01,1.28574E+01
2.1279012E-01,1.28379E+01
2.1279936E-01,1.28184E+01
2.1280860E-01,1.28379E+01
2.1281784E-01,1.28379E+01
2.1282708E-01,1.28770E+01
2.1283632E-01,1.28574E+01
2.1284556E-01,1.28574E+01
2.1285480E-01,1.27598E+01
2.1286404E-01,1.28574E+01
2.1287328E-01,1.28574E+01
2.1288252E-01,1.28184E+01
2.1289176E-01,1.27598E+01
2.1290100E-01,1.28770E+01
2.1291024E-01,1.28965E+01
2.1291948E-01,1.28184E+01
2.1292872E-01,1.28184E+01
2.1293796E-01,1.28184E+01
2.1294720E-01,1.28574E+01
2.1295644E-01,1.28379E+01
2.1296568E-01,1.28574E+01
2.1297492E-01,1.29160E+01
2.1298416E-01,1.28184E+01
2.1299340E-01,1.28184E+01
2.1300264E-01,1.28379E+01
2.1301188E-01,1.28770E+01
2.1302112E-01,1.27988E+01
2.1303036E-01,1.28574E+01
2.1303960E-01,1.27988E+01
2.1304884E-01,1.28574E+01
2.1305808E-01,1.28184E+01
2.1306732E-01,1.28184E+01
2.1307656E-01,1.28379E+01
2.1308580E-01,1.27988E+01
2.1309504E-01,1.28770E+01
2.1310428E-01,1.28379E+01
2.1311352E-01,1.28379E+01
2.1312276E-01,1.28379E+01
2.1313200E-01,1.28574E+01
2.1314124E-01,1.28379E+01
2.1315048E-01,1.27988E+01
2.1315972E-01,1.27988E+01
2.1316896E-01,1.28965E+01
2.1317820E-01,1.28574E+01
2.1318744E-01,1.27598E+01
2.1319668E-01,1.28770E+01
2.1320592E-01,1.28770E+01
2.1321516E-01,1.28184E+01
2.1322440E-01,1.28770E+01
2.1323364E-01,1.28379E+01
2.1324288E-01,1.29160E+01
2.1325212E-01,1.28574E+01
2.1326136E-01,1.28574E+01
2.1327060E-01,1.28184E+01
2.1327984E-01,1.29160E+01
2.1328908E-01,1.28184E+01
2.1329832E-01,1.28574E+01
2.1330756E-01,1.28184E+01
2.1331680E-01,1.28379E+01
2.1332604E-01,1.28184E+01
2.1333528E-01,1.27793E+01
2.1334452E-01,1.28184E+01
2.1335376E-01,1.28965E+01
2.1336300E-01,1.28770E+01
2.1337224E-01,1.27988E+01
2.1338148E-01,1.28770E+01
2.1339072E-01,1.28379E+01
2.1339996E-01,1.28184E+01
2.1340920E-01,1.27793E+01
2.1341844E-01,1.28184E+01
2.1342768E-01,1.28184E+01
2.1343692E-01,1.28184E+01
2.1344616E-01,1.28574E+01
2.1345540E-01,1.29160E+01
2.1346464E-01,1.28770E+01
2.1347388E-01,1.28379E+01
2.1348312E-01,1.28770E+01
2.1349236E-01,1.28965E+01
2.1350160E-01,1.28770E+01
2.1351084E-01,1.27988E+01
2.1352008E-01,1.27988E+01
2.1352932E-01,1.28184E+01
2.1353856E-01,1.28574E+01
2.1354780E-01,1.28574E+01
2.1355704E-01,1.27988E+01
2.1356628E-01,1.28574E+01
2.1357552E-01,1.28184E+01
2.1358476E-01,1.28184E+01
2.1359400E-01,1.28184E+01
2.1360324E-01,1.28770E+01
2.1361248E-01,1.28574E+01
2.1362172E-01,1.28379E+01
2.1363096E-01,1.27988E+01
2.1364020E-01,1.28379E+01
2.1364944E-01,1.28574E+01
2.1365868E-01,1.28184E+01
2.1366792E-01,1.28184E+01
2.1367716E-01,1.28574E+01
2.1368640E-01,1.28379E+01
2.1369564E-01,1.28379E+01
2.1370488E-01,1.28379E+01
2.1371412E-01,1.28379E+01
2.1372336E-01,1.28770E+01
2.1373260E-01,1.27988E+01
2.1374184E-01,1.28379E+01
2.1375108E-01,1.28574E+01
2.1376032E-01,1.28965E+01
2.1376956E-01,1.27988E+01
2.1377880E-01,1.28379E+01
2.1378804E-01,1.28770E+01
2.1379728E-01,1.29160E+01
2.1380652E-01,1.28574E+01
2.1381576E-01,1.27793E+01
2.1382500E-01,1.28574E+01
2.1383424E-01,1.28770E+01
2.1384348E-01,1.28184E+01
2.1385272E-01,1.28184E+01
2.1386196E-01,1.28574E+01
2.1387120E-01,1.28574E+01
2.1388044E-01,1.27988E+01
2.1388968E-01,1.27988E+01
2.1389892E-01,1.27988E+01
2.1390816E-01,1.27988E+01
2.1391740E-01,1.28184E+01
2.1392664E-01,1.28574E+01
2.1393588E-01,1.27988E+01
2.1394512E-01,1.28574E+01
2.1395436E-01,1.28379E+01
2.1396360E-01,1.28574E+01
2.1397284E-01,1.28574E+01
2.1398208E-01,1.29160E+01
2.1399132E-01,1.28379E+01
2.1400056E-01,1.28574E+01
2.1400980E-01,1.28379E+01
2.1401904E-01,1.28574E+01
2.1402828E-01,1.27598E+01
2.1403752E-01,1.28770E+01
2.1404676E-01,1.28574E+01
2.1405600E-01,1.28379E+01
2.1406524E-01,1.28184E+01
2.1407448E-01,1.28379E+01
2.1408372E-01,1.28379E+01
2.1409296E-01,1.28574E+01
2.1410220E-01,1.28379E+01
2.1411144E-01,1.27988E+01
2.1412068E-01,1.28574E+01
2.1412992E-01,1.28379E+01
2.1413916E-01,1.28184E+01
2.1414840E-01,1.28184E+01
2.1415764E-01,1.28574E+01
2.1416688E-01,1.27988E+01
2.1417612E-01,1.27793E+01
2.1418536E-01,1.28379E+01
2.1419460E-01,1.28184E+01
2.1420384E-01,1.28770E+01
2.1421308E-01,1.27988E+01
2.1422232E-01,1.28574E+01
2.1423156E-01,1.28184E+01
2.1424080E-01,1.28184E+01
2.1425004E-01,1.27988E+01
2.1425928E-01,1.28379E+01
2.1426852E-01,1.27793E+01
2.1427776E-01,1.27988E+01
2.1428700E-01,1.27793E+01
2.1429624E-01,1.28770E+01
2.1430548E-01,1.28379E+01
2.1431472E-01,1.27988E+01
2.1432396E-01,1.28379E+01
2.1433320E-01,1.28379E+01
2.1434244E-01,1.28184E+01
2.1435168E-01,1.27793E+01
2.1436092E-01,1.28379E+01
2.1437016E-01,1.27988E+01
2.1437940E-01,1.28574E+01
2.1438864E-01,1.28965E+01
2.1439788E-01,1.27988E+01
2.1440712E-01,1.27793E+01
2.1441636E-01,1.28379E+01
2.1442560E-01,1.28184E+01
2.1443484E-01,1.28574E+01
2.1444408E-01,1.28574E+01
2.1445332E-01,1.28379E+01
2.1446256E-01,1.28379E+01
2.1447180E-01,1.28965E+01
2.1448104E-01,1.28574E+01
2.1449028E-01,1.27598E+01
2.1449952E-01,1.28574E+01
2.1450876E-01,1.28379E+01
2.1451800E-01,1.28379E+01
2.1452724E-01,1.28574E+01
2.1453648E-01,1.28184E+01
2.1454572E-01,1.28184E+01
2.1455496E-01,1.27598E+01
2.1456420E-01,1.28184E+01
2.1457344E-01,1.27988E+01
2.1458268E-01,1.28770E+01
2.1459192E-01,1.28184E+01
2.1460116E-01,1.28770E+01
2.1461040E-01,1.27793E+01
2.1461964E-01,1.28379E+01
2.1462888E-01,1.28574E+01
2.1463812E-01,1.28379E+01
2.1464736E-01,1.27207E+01
2.1465660E-01,1.28184E+01
2.1466584E-01,1.28574E+01
2.1467508E-01,1.28770E+01
2.1468432E-01,1.28574E+01
2.1469356E-01,1.28379E+01
2.1470280E-01,1.27988E+01
2.1471204E-01,1.27793E+01
2.1472128E-01,1.27988E+01
2.1473052E-01,1.28184E+01
2.1473976E-01,1.28379E+01
2.1474900E-01,1.28184E+01
2.1475824E-01,1.27988E+01
2.1476748E-01,1.27793E+01
2.1477672E-01,1.28184E+01
2.1478596E-01,1.28574E+01
2.1479520E-01,1.28770E+01
2.1480444E-01,1.28184E+01
2.1481368E-01,1.28379E+01
2.1482292E-01,1.28965E+01
2.1483216E-01,1.28574E+01
2.1484140E-01,1.28770E+01
2.1485064E-01,1.27793E+01
2.1485988E-01,1.28184E+01
2.1486912E-01,1.28574E+01
2.1487836E-01,1.28574E+01
2.1488760E-01,1.27988E+01
2.1489684E-01,1.27793E+01
2.1490608E-01,1.28379E+01
2.1491532E-01,1.28379E+01
2.1492456E-01,1.28379E+01
2.1493380E-01,1.28574E+01
2.1494304E-01,1.28574E+01
2.1495228E-01,1.28379E+01
2.1496152E-01,1.28965E+01
2.1497076E-01,1.28965E+01
2.1498000E-01,1.28379E+01
2.1498924E-01,1.27988E+01
2.1499848E-01,1.28770E+01
2.1500772E-01,1.27793E+01
2.1501696E-01,1.29160E+01
2.1502620E-01,1.28574E+01
2.1503544E-01,1.28574E+01
2.1504468E-01,1.28574E+01
2.1505392E-01,1.28574E+01
2.1506316E-01,1.28379E+01
2.1507240E-01,1.28379E+01
2.1508164E-01,1.28574E+01
2.1509088E-01,1.28379E+01
2.1510012E-01,1.28574E+01
2.1510936E-01,1.28574E+01
2.1511860E-01,1.28184E+01
2.1512784E-01,1.28770E+01
2.1513708E-01,1.27793E+01
2.1514632E-01,1.28574E+01
2.1515556E-01,1.28184E+01
2.1516480E-01,1.28574E+01
2.1517404E-01,1.28379E+01
2.1518328E-01,1.27793E+01
2.1519252E-01,1.27598E+01
2.1520176E-01,1.28184E+01
2.1521100E-01,1.27988E+01
2.1522024E-01,1.28770E+01
2.1522948E-01,1.28965E+01
2.1523872E-01,1.29355E+01
2.1524796E-01,1.28184E+01
2.1525720E-01,1.27598E+01
2.1526644E-01,1.29355E+01
2.1527568E-01,1.27988E+01
2.1528492E-01,1.28574E+01
2.1529416E-01,1.27988E+01
2.1530340E-01,1.28574E+01
2.1531264E-01,1.28184E+01
2.1532188E-01,1.29160E+01
2.1533112E-01,1.27988E+01
2.1534036E-01,1.29160E+01
2.1534960E-01,1.28574E+01
2.1535884E-01,1.27988E+01
2.1536808E-01,1.27598E+01
2.1537732E-01,1.28379E+01
2.1538656E-01,1.27988E+01
2.1539580E-01,1.27988E+01
2.1540504E-01,1.27988E+01
2.1541428E-01,1.28184E+01
2.1542352E-01,1.28574E+01
2.1543276E-01,1.28184E+01
2.1544200E-01,1.28379E+01
2.1545124E-01,1.27793E+01
2.1546048E-01,1.27793E+01
2.1546972E-01,1.28184E+01
2.1547896E-01,1.27988E+01
2.1548820E-01,1.28379E+01
2.1549744E-01,1.27988E+01
2.1550668E-01,1.28574E+01
2.1551592E-01,1.27988E+01
2.1552516E-01,1.28184E+01
2.1553440E-01,1.28574E+01
2.1554364E-01,1.27793E+01
2.1555288E-01,1.28184E+01
2.1556212E-01,1.28184E+01
2.1557136E-01,1.28770E+01
2.1558060E-01,1.28184E+01
2.1558984E-01,1.27988E+01
2.1559908E-01,1.28574E+01
2.1560832E-01,1.28184E+01
2.1561756E-01,1.28770E+01
2.1562680E-01,1.27793E+01
2.1563604E-01,1.28770E+01
2.1564528E-01,1.27988E+01
2.1565452E-01,1.28379E+01
2.1566376E-01,1.28379E+01
2.1567300E-01,1.28184E+01
2.1568224E-01,1.27988E+01
2.1569148E-01,1.28379E+01
2.1570072E-01,1.27988E+01
2.1570996E-01,1.27402E+01
2.1571920E-01,1.28574E+01
2.1572844E-01,1.28184E+01
2.1573768E-01,1.28379E+01
2.1574692E-01,1.28184E+01
2.1575616E-01,1.28574E+01
2.1576540E-01,1.28184E+01
2.1577464E-01,1.28379E+01
2.1578388E-01,1.28184E+01
2.1579312E-01,1.28379E+01
2.1580236E-01,1.28574E+01
2.1581160E-01,1.27598E+01
2.1582084E-01,1.28184E+01
2.1583008E-01,1.28184E+01
2.1583932E-01,1.28184E+01
2.1584856E-01,1.28379E+01
2.1585780E-01,1.27988E+01
2.1586704E-01,1.27988E+01
2.1587628E-01,1.28770E+01
2.1588552E-01,1.27793E+01
2.1589476E-01,1.28379E+01
2.1590400E-01,1.28574E+01
2.1591324E-01,1.27988E+01
2.1592248E-01,1.27793E+01
2.1593172E-01,1.27402E+01
2.1594096E-01,1.27988E+01
2.1595020E-01,1.28184E+01
2.1595944E-01,1.28574E+01
2.1596868E-01,1.28184E+01
2.1597792E-01,1.28965E+01
2.1598716E-01,1.28965E+01
2.1599640E-01,1.28184E+01
2.1600564E-01,1.27793E+01
2.1601488E-01,1.27598E+01
2.1602412E-01,1.28379E+01
2.1603336E-01,1.28184E+01
2.1604260E-01,1.28379E+01
2.1605184E-01,1.28770E+01
2.1606108E-01,1.28184E+01
2.1607032E-01,1.28574E+01
2.1607956E-01,1.27598E+01
2.1608880E-01,1.27793E+01
2.1609804E-01,1.28184E+01
2.1610728E-01,1.28184E+01
2.1611652E-01,1.27793E+01
2.1612576E-01,1.27793E+01
2.1613500E-01,1.28184E+01
2.1614424E-01,1.27988E+01
2.1615348E-01,1.27793E+01
2.1616272E-01,1.27988E+01
2.1617196E-01,1.27988E+01
2.1618120E-01,1.27793E+01
2.1619044E-01,1.27793E+01
2.1619968E-01,1.28965E+01
2.1620892E-01,1.28574E+01
2.1621816E-01,1.27793E+01
2.1622740E-01,1.28379E+01
2.1623664E-01,1.28379E+01
2.1624588E-01,1.27988E+01
2.1625512E-01,1.27988E+01
2.1626436E-01,1.28574E+01
2.1627360E-01,1.28184E+01
2.1628284E-01,1.28184E+01
2.1629208E-01,1.28184E+01
2.1630132E-01,1.28574E+01
2.1631056E-01,1.28574E+01
2.1631980E-01,1.28184E+01
2.1632904E-01,1.27793E+01
2.1633828E-01,1.27988E+01
2.1634752E-01,1.27793E+01
2.1635676E-01,1.28184E+01
2.1636600E-01,1.28184E+01
2.1637524E-01,1.28379E+01
2.1638448E-01,1.28574E+01
2.1639372E-01,1.28574E+01
2.1640296E-01,1.28574E+01
2.1641220E-01,1.27793E+01
2.1642144E-01,1.27988E+01
2.1643068E-01,1.28574E+01
2.1643992E-01,1.27402E+01
2.1644916E-01,1.28574E+01
2.1645840E-01,1.27988E+01
2.1646764E-01,1.28184E+01
2.1647688E-01,1.27793E+01
2.1648612E-01,1.27793E+01
2.1649536E-01,1.28184E+01
2.1650460E-01,1.28184E+01
2.1651384E-01,1.28379E+01
2.1652308E-01,1.27988E+01
2.1653232E-01,1.27988E+01
2.1654156E-01,1.28184E+01
2.1655080E-01,1.28574E+01
2.1656004E-01,1.28379E+01
2.1656928E-01,1.27988E+01
2.1657852E-01,1.27988E+01
2.1658776E-01,1.27793E+01
2.1659700E-01,1.27988E+01
2.1660624E-01,1.28574E+01
2.1661548E-01,1.28574E+01
2.1662472E-01,1.27988E+01
2.1663396E-01,1.27598E+01
2.1664320E-01,1.27988E+01
2.1665244E-01,1.28184E+01
2.1666168E-01,1.28184E+01
2.1667092E-01,1.27988E+01
2.1668016E-01,1.27988E+01
2.1668940E-01,1.27988E+01
2.1669864E-01,1.28379E+01
2.1670788E-01,1.28379E+01
2.1671712E-01,1.27988E+01
2.1672636E-01,1.27988E+01
2.1673560E-01,1.28184E+01
2.1674484E-01,1.28770E+01
2.1675408E-01,1.27988E+01
2.1676332E-01,1.28770E+01
2.1677256E-01,1.28574E+01
2.1678180E-01,1.27598E+01
2.1679104E-01,1.28184E+01
2.1680028E-01,1.28574E+01
2.1680952E-01,1.28184E+01
2.1681876E-01,1.27988E+01
2.1682800E-01,1.27988E+01
2.1683724E-01,1.28574E+01
2.1684648E-01,1.27988E+01
2.1685572E-01,1.28184E+01
2.1686496E-01,1.28574E+01
2.1687420E-01,1.28184E+01
2.1688344E-01,1.28184E+01
2.1689268E-01,1.27793E+01
2.1690192E-01,1.28574E+01
2.1691116E-01,1.28574E+01
2.1692040E-01,1.28379E+01
2.1692964E-01,1.28184E+01
2.1693888E-01,1.28574E+01
2.1694812E-01,1.28770E+01
2.1695736E-01,1.27988E+01
2.1696660E-01,1.28574E+01
2.1697584E-01,1.28965E+01
2.1698508E-01,1.28184E+01
2.1699432E-01,1.28184E+01
2.1700356E-01,1.28574E+01
2.1701280E-01,1.27793E+01
2.1702204E-01,1.28184E+01
2.1703128E-01,1.27793E+01
2.1704052E-01,1.27988E+01
2.1704976E-01,1.28379E+01
2.1705900E-01,1.28770E+01
2.1706824E-01,1.28379E+01
2.1707748E-01,1.27988E+01
2.1708672E-01,1.28574E+01
2.1709596E-01,1.27988E+01
2.1710520E-01,1.28184E+01
2.1711444E-01,1.28770E+01
2.1712368E-01,1.28184E+01
2.1713292E-01,1.28574E+01
2.1714216E-01,1.28379E+01
2.1715140E-01,1.27793E+01
2.1716064E-01,1.27402E+01
2.1716988E-01,1.27988E+01
2.1717912E-01,1.28379E+01
2.1718836E-01,1.28379E+01
2.1719760E-01,1.27988E+01
2.1720684E-01,1.28379E+01
2.1721608E-01,1.28184E+01
2.1722532E-01,1.28574E+01
2.1723456E-01,1.28574E+01
2.1724380E-01,1.27988E+01
2.1725304E-01,1.27988E+01
2.1726228E-01,1.27793E+01
2.1727152E-01,1.27793E+01
2.1728076E-01,1.27793E+01
2.1729000E-01,1.28770E+01
2.1729924E-01,1.27793E+01
2.1730848E-01,1.28379E+01
2.1731772E-01,1.28379E+01
2.1732696E-01,1.27793E+01
2.1733620E-01,1.28574E+01
2.1734544E-01,1.27988E+01
2.1735468E-01,1.28770E+01
2.1736392E-01,1.28379E+01
2.1737316E-01,1.28379E+01
2.1738240E-01,1.28184E+01
2.1739164E-01,1.28574E+01
2.1740088E-01,1.27988E+01
2.1741012E-01,1.28184E+01
2.1741936E-01,1.28379E+01
2.1742860E-01,1.27988E+01
2.1743784E-01,1.28574E+01
2.1744708E-01,1.28574E+01
2.1745632E-01,1.28379E+01
2.1746556E-01,1.28184E+01
2.1747480E-01,1.27598E+01
2.1748404E-01,1.27598E+01
2.1749328E-01,1.28574E+01
2.1750252E-01,1.28379E+01
2.1751176E-01,1.28574E+01
2.1752100E-01,1.28184E+01
2.1753024E-01,1.28965E+01
2.1753948E-01,1.28770E+01
2.1754872E-01,1.27988E+01
2.1755796E-01,1.28379E+01
2.1756720E-01,1.27988E+01
2.1757644E-01,1.28770E+01
2.1758568E-01,1.28184E+01
2.1759492E-01,1.28379E+01
2.1760416E-01,1.27988E+01
2.1761340E-01,1.28574E+01
2.1762264E-01,1.27793E+01
2.1763188E-01,1.28379E+01
2.1764112E-01,1.27988E+01
2.1765036E-01,1.28574E+01
2.1765960E-01,1.27598E+01
2.1766884E-01,1.27793E+01
2.1767808E-01,1.28379E+01
2.1768732E-01,1.28379E+01
2.1769656E-01,1.28574E+01
2.1770580E-01,1.27988E+01
2.1771504E-01,1.28379E+01
2.1772428E-01,1.28770E+01
2.1773352E-01,1.28184E+01
2.1774276E-01,1.28379E+01
2.1775200E-01,1.28770E+01
2.1776124E-01,1.27988E+01
2.1777048E-01,1.28965E+01
2.1777972E-01,1.27598E+01
2.1778896E-01,1.27988E+01
2.1779820E-01,1.28965E+01
2.1780744E-01,1.27988E+01
2.1781668E-01,1.28379E+01
2.1782592E-01,1.27988E+01
2.1783516E-01,1.28379E+01
2.1784440E-01,1.28184E+01
2.1785364E-01,1.27988E+01
2.1786288E-01,1.28574E+01
2.1787212E-01,1.28184E+01
2.1788136E-01,1.27793E+01
2.1789060E-01,1.28770E+01
2.1789984E-01,1.27793E+01
2.1790908E-01,1.27988E+01
2.1791832E-01,1.28574E+01
2.1792756E-01,1.28184E+01
2.1793680E-01,1.27988E+01
2.1794604E-01,1.28184E+01
2.1795528E-01,1.28379E+01
2.1796452E-01,1.27793E+01
2.1797376E-01,1.27988E+01
2.1798300E-01,1.27988E+01
2.1799224E-01,1.27988E+01
2.1800148E-01,1.27598E+01
2.1801072E-01,1.28379E+01
2.1801996E-01,1.27988E+01
2.1802920E-01,1.28379E+01
2.1803844E-01,1.27793E+01
2.1804768E-01,1.28184E+01
2.1805692E-01,1.27988E+01
2.1806616E-01,1.28574E+01
2.1807540E-01,1.27793E+01
2.1808464E-01,1.28379E+01
2.1809388E-01,1.27793E+01
2.1810312E-01,1.28379E+01
2.1811236E-01,1.27988E+01
2.1812160E-01,1.28379E+01
2.1813084E-01,1.28574E+01
2.1814008E-01,1.27793E+01
2.1814932E-01,1.28184E+01
2.1815856E-01,1.27988E+01
2.1816780E-01,1.28184E+01
2.1817704E-01,1.27988E+01
2.1818628E-01,1.28379E+01
2.1819552E-01,1.27988E+01
2.1820476E-01,1.28184E+01
2.1821400E-01,1.27793E+01
2.1822324E-01,1.28574E+01
2.1823248E-01,1.27793E+01
2.1824172E-01,1.27988E+01
2.1825096E-01,1.27402E+01
2.1826020E-01,1.28379E+01
2.1826944E-01,1.28184E+01
2.1827868E-01,1.28379E+01
2.1828792E-01,1.27793E+01
2.1829716E-01,1.27988E+01
2.1830640E-01,1.27988E+01
2.1831564E-01,1.28379E+01
2.1832488E-01,1.27988E+01
2.1833412E-01,1.28184E+01
2.1834336E-01,1.28770E+01
2.1835260E-01,1.27598E+01
2.1836184E-01,1.27793E+01
2.1837108E-01,1.28184E+01
